SurveyName;PlotPK;Catchment;Year;Month;Day;Altitude;Aspect;Slope;Litter%;ExposedSoil%;ExposedRock%;BareGround%;MeanTopHeight;MapSeries;MapSheet;PartialEastings;PartialNorthings;RecordedBy;GeneralRemarks
Banks Peninsula Botanical Survey;94877;TEDDINGTON - MT BRADLEY;1986;10;16;140;360;34;;6;;;10;NZMS 1;S 84;040;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94878;TEDDINGTON - PACKHORSE;1986;10;16;220;245;28;;;;3;2;NZMS 1;S 84;040;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94879;BIRDLINGS FLAT  - KAITORETE;1986;10;20;10;;;;;;1;1.5;NZMS 1;S 94;050;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94880;KAITORETE SPIT, E END;1986;10;20;10;;;;;;1;5;NZMS 1;S 94;040;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94881;KAITORETE, EAST END;1986;10;20;10;;;;;;1;3;NZMS 1;S 94;030;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94882;KAITORETE , E END;1986;10;20;10;;;;;;2;1.5;NZMS 1;S 94;940;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94883;KAITORETE, E END;1986;10;20;5;;;;;;50;0.5;NZMS 1;S 94;020;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94884;WAIKOKO VALLEY;1986;10;21;105;290;30;;4;;;3;NZMS 1;S 94;060;240;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;94885;ABOVE WAIKOKO VALLEY;1986;10;21;354;265;18;;;;1;5;NZMS 1;S 94;080;250;Hugh D. Wilson;Total rock: 45%
Banks Peninsula Botanical Survey;94886;WAIKOKO VALLLEY;1986;10;21;300;230;12;;;;2;7;NZMS 1;S 94;090;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94887;WAIKOKO STREAM;1986;10;21;140;60;32;;;;8;80;NZMS 1;S 94;080;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94888;WAIKOKO STREAM;1986;10;21;55;110;32;;;;3;40;NZMS 1;S 94;070;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94889;KAITORETE;1986;10;22;6;;;;;;1;8;NZMS 1;S 94;970;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94890;KAITORETE;1986;10;22;6;;;;;;3;4.5;NZMS 1;S 94;960;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94891;KAITORETE;1986;10;22;5;;;;;;1;4;NZMS 1;S 94;950;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94892;KAITORETE;1986;10;22;5;;;;;;3;3.5;NZMS 1;S 94;980;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94893;KAITORETE;1986;10;22;5;;;;;;50;2.5;NZMS 1;S 94;990;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94894;KAITORETE;1986;10;22;5;;;;;;55;1.5;NZMS 1;S 94;000;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94895;KAITORETE;1986;10;22;5;;;;;;1;0.6;NZMS 1;S 94;000;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94896;KAITORETE;1986;10;22;5;;;;;;1;0.8;NZMS 1;S 94;990;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94897;WAIKOKO VALLEY;1986;10;23;5;;;;;;3;1;NZMS 1;S 94;050;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94898;WAIKOKO VALLEY;1986;10;23;90;110;35;15;1;;;45;NZMS 1;S 94;060;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94899;SPUR BETWEEN WAIKOKO AND PRICES STREAM;1986;10;23;425;275;12;;;;1;4.5;NZMS 1;S 94;080;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94900;PRICES VALLEY;1986;10;23;45;275;11;;;;1;10;NZMS 1;S 94;060;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94901;NEAR KAITUNA LAGOON;1986;10;23;3;;;;;;1;3;NZMS 1;S 94;040;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94902;NEAR KAITUNA LAGOON;1986;10;23;3;;;;;;0;3;NZMS 1;S 94;030;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94903;KAITORETE;1986;10;24;3;;;;;;3;1;NZMS 1;S 94;040;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94904;KAITORETE;1986;10;24;5;;;;;;5;1;NZMS 1;S 94;040;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94905;KAITORETE;1986;10;24;5;;;;;;1;1.5;NZMS 1;S 94;030;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94906;KAITORETE;1986;10;24;3;;;;;;0;4.5;NZMS 1;S 94;010;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94907;TAI TAPU;1986;10;26;5;;;;;;20;14;NZMS 1;S 84;940;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94908;KAITORETE;1986;10;29;4;;;;;;1;0.5;NZMS 1;S 94;980;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94909;KAITORETE;1986;10;29;3;;;;;;2;1.5;NZMS 1;S 94;970;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94910;KAITORETE;1986;10;29;3;;;;;;1;10;NZMS 1;S 94;960;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94911;KAITORETE - ELLESMERE;1986;10;29;1;;;;;;9;1.5;NZMS 1;S 94;970;230;Hugh D. Wilson;Sandy mud: 7%. Ruppia fruit: 2%.
Banks Peninsula Botanical Survey;94912;KAITORETE - ELLESMERE;1986;10;29;2;;;;;;0;3;NZMS 1;S 94;980;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94913;KAITORETE, NEAR KAITUNA LAGOON;1986;10;30;2;;;;;;1;2.5;NZMS 1;S 94;030;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94915;KAITORETE, NEAR KAITUNA LAGOON;1986;10;30;2;;;;;;2;2;NZMS 1;S 94;020;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94916;KAITORETE, NEAR KAITUNA LAGOON;1986;10;30;3;;;;;;5;1.5;NZMS 1;S 94;010;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94917;KAITORETE, NEAR KAITUNA LAGOON;1986;10;30;3;;;;;;2;1.5;NZMS 1;S 94;000;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94918;BETWEEN KAITUNA LAGOON AND ELLESMERE PROPER;1986;10;30;1;;;;;;60;0.3;NZMS 1;S 94;000;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94919;KAITORETE - ELLESMERE;1986;10;30;1;;;;;;20;0.4;NZMS 1;S 94;990;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94920;GLENELG SPUR, NEAR RAPAKI RD;1986;11;5;94;315;9;;;;2;20;NZMS 1;S 84;030;520;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;94921;DUVAUCHELLE;1986;11;9;80;200;;;;;1;22.5;NZMS 1;S 94;270;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94922;PAWSONS VALLEY;1986;11;10;315;215;25;;;;1;1.5;NZMS 1;S 84;270;320;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94923;PAWSONS VALLEY;1986;11;10;425;255;20;;;;0;2;NZMS 1;S 84;280;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94924;PAWSONS VALLEY;1986;11;10;185;255;30;;;;4;70;NZMS 1;S 84;270;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94925;PAWSONS VALLEY;1986;11;10;200;165;20;35;40;;;55;NZMS 1;S 84;260;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94926;ABOVE PAWSONS VALLEY;1986;11;10;370;100;22;60;36;;;60;NZMS 1;S 84;250;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94927;PAWSONS VALLEY;1986;11;10;212;110;15;;;;1;2;NZMS 1;S 84;250;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94928;PAWSONS VALLEY;1986;11;10;50;75;15;;;;6;1.5;NZMS 1;S 84;260;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94929;PIPERS VALLEY;1986;11;11;78;80;;;;;5;6.5;NZMS 1;S 84;280;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94930;PIPERS VALLEY;1986;11;11;308;220;;;;;1;1.5;NZMS 1;S 84;290;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94931;HEAD OF PIPERS VALLEY;1986;11;11;455;100;;1;1;;;15;NZMS 1;S 84;290;320;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;94932;PIPERS VALLEY;1986;11;11;308;110;35;;;;8;5;NZMS 1;S 84;280;310;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94933;PAWSONS VALLEY;1986;11;11;175;250;12;;;;1;3;NZMS 1;S 84;270;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94934;OKAINS BAY;1986;11;17;140;120;30;;;;2;45;NZMS 1;S 85;360;350;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94935;STONY BAY;1986;11;17;165;280;35;;;;1;10;NZMS 1;S 85;360;360;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;94936;OKAINS BAY;1986;11;17;160;85;15;;;;1;3;NZMS 1;S 85;370;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94937;NORTHWEST BAY, OKAINS;1986;11;17;62;145;25;;;;1;22;NZMS 1;S 85;380;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94938;STONY BEACH;1986;11;17;5;300;4;;;;0;2;NZMS 1;S 85;370;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94939;OKAINS BAY;1986;11;17;60;100;36;;;;3;3.5;NZMS 1;S 85;370;360;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94940;NEAR WEST PEAK, OKAINS;1986;11;18;577;230;;;;;0;40;NZMS 1;S 84;310;340;Hugh D. Wilson;Total rock: <1%. Log 3%
Banks Peninsula Botanical Survey;94941;NEAR WEST PEAK, OKAINS;1986;11;18;540;180;25;45;;;0;25;NZMS 1;S 84;320;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94942;STONY BEACH;1986;11;19;310;280;10;;;;3;190;NZMS 1;S 84;350;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94943;STONY BEACH - VIEW HILL;1986;11;19;340;320;30;;;;1;5;NZMS 1;S 84;340;350;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;94944;VIEW HILL - STONY BEACH;1986;11;19;445;310;15;;1;;;2.5;NZMS 1;S 84;330;350;Hugh D. Wilson;Total rock: <1%. Log 9%
Banks Peninsula Botanical Survey;94945;VIEW HILL - HEAD OF STONY BAY;1986;11;19;575;85;15;;;;0;2.5;NZMS 1;S 84;320;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94946;TE OKA BAY;1986;12;2;20;270;33;;;;5;3;NZMS 1;S 94;130;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94947;TE OKA BAY;1986;12;2;108;305;9;;;;1;2;NZMS 1;S 94;130;160;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94948;TE OKA;1986;12;3;325;265;18;;;;1;4.5;NZMS 1;S 94;140;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94949;TE OKA;1986;12;3;466;275;24;;;;1;4.5;NZMS 1;S 94;150;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94950;TE OKA;1986;12;3;445;280;24;;;;1;13;NZMS 1;S 94;160;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94951;TE OKA;1986;12;3;225;105;47;70;20;;;60;NZMS 1;S 94;150;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94952;TE OKA;1986;12;3;85;290;18;;;;0;45;NZMS 1;S 94;140;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94953;TE OKA;1986;12;4;162;130;26;;;;4;20;NZMS 1;S 94;130;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94954;TUMBLEDOWN BAY;1986;12;4;166;250;37;;;;1;45;NZMS 1;S 94;130;190;Hugh D. Wilson;Total rock: 40%
Banks Peninsula Botanical Survey;94955;TUMBLEDOWN BAY;1986;12;4;160;80;24;;;;0;4.5;NZMS 1;S 94;120;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94956;MURRAYS MISTAKE;1986;12;4;132;250;19;;;;0;3;NZMS 1;S 94;110;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94957;MURRAYS MISTAKE-TUMBLEDOWN BAY;1986;12;4;117;185;16;;;;1;4;NZMS 1;S 94;110;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94958;TUMBLEDOWN BAY;1986;12;4;65;290;33;;;;10;;NZMS 1;S 94;120;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94959;TUMBLEDOWN;1986;12;5;382;55;25;;10;1;;65;NZMS 1;S 94;130;200;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;94960;NEAR TE OKA PEAK;1986;12;5;610;135;10;;;;0;10;NZMS 1;S 94;130;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94961;HEAD OF TUMBLEDOWN VALLEY;1986;12;5;555;140;18;;;;1;9;NZMS 1;S 94;140;210;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;94962;HEAD OF TE OKA VALLEY;1986;12;5;495;160;;;;;0;6;NZMS 1;S 94;150;210;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94963;TE OKA;1986;12;5;436;140;20;;;;6;4.5;NZMS 1;S 94;140;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94964;WEST END OF KAITORETE;1986;12;10;3;360;6;;;;35;6.5;NZMS 1;S 93;780;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94965;WEST END KAITORETE;1986;12;10;2;;;;;;1;1;NZMS 1;S 93;800;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94966;WEST END KAITORETE;1986;12;10;1;;;;;;50;;NZMS 1;S 93;800;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94967;WEST END KAITORETE;1986;12;10;2;;;;;;0;25;NZMS 1;S 93;820;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94968;WEST END KAITORETE SPIT;1986;12;10;2;;;;;;1;3;NZMS 1;S 93;830;190;Hugh D. Wilson;Bone: 1%
Banks Peninsula Botanical Survey;94969;WEST END KAITORETE;1986;12;10;8;;;;;;1;4.5;NZMS 1;S 93;840;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94970;WEST END KAITORETE;1986;12;10;8;;;;;;8;2.5;NZMS 1;S 93;850;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94971;WEST END KAITORETE;1986;12;11;6;;;;;;6;2;NZMS 1;S 93;810;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94972;WEST END KAITORETE;1986;12;11;7;;;;;;90;4;NZMS 1;S 93;820;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94973;WEST END KAITORETE;1986;12;11;8;85;5;;;;45;6;NZMS 1;S 93;820;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94974;WEST END KAITORETE;1986;12;11;5;;;;;;1;4;NZMS 1;S 93;840;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94975;WEST END KAITORETE;1986;12;11;6;5;;10;;;35;4.5;NZMS 1;S 93;850;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94976;WEST END KAITORETE;1986;12;11;1;150;3;;;;100;;NZMS 1;S 93;860;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94977;KAITORETE;1986;12;12;6;;;;;;10;;NZMS 1;S 93;860;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94978;KAITORETE;1986;12;12;6;;;;;;5;5;NZMS 1;S 93;870;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94979;KAITORETE;1986;12;12;6;;;;;;1;3;NZMS 1;S 93;880;190;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94980;KAITORETE;1986;12;12;5;;;;;;2;1.5;NZMS 1;S 93;880;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94981;KAITORETE;1986;12;12;3;;;;;;1;3;NZMS 1;S 93;870;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94982;KAITORETE;1986;12;12;2;;;;;;0;11;NZMS 1;S 93;860;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94983;EDGE OF ELLESMERE, KAITORETE;1986;12;12;1;;;;;;50;14;NZMS 1;S 93;850;200;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94984;NEAR LANDS END;1986;12;29;190;160;17;;;;0;10;NZMS 1;S 94;240;130;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94985;ROCKY NOOK;1986;12;29;70;230;29;;;;4;5;NZMS 1;S 94;230;120;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94986;ROCKY NOOK, NEAR LANDS END;1986;12;29;120;;1;;;;3;3;NZMS 1;S 94;220;120;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94987;LANDS END AREA;1986;12;29;185;260;27;;;;0;5;NZMS 1;S 94;230;130;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94988;LANDS END AREA;1986;12;29;290;155;11;;;;0;4.5;NZMS 1;S 94;230;140;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94989;REIDS HILL RD NEAR CAREWS PEAK;1986;12;30;680;230;20;;;;0;5.5;NZMS 1;S 94;200;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94990;ISLAND BAY;1986;12;31;330;106;29;;;;1;12;NZMS 1;S 94;210;150;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;94991;ISLAND BAY;1986;12;31;160;235;25;;;;0;6.5;NZMS 1;S 94;210;140;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94992;ISLAND BAY;1986;12;31;165;175;5;;;;0;3.5;NZMS 1;S 94;210;130;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94993;ISLAND BAY;1986;12;31;78;230;8;;;;0;4.5;NZMS 1;S 94;210;120;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94994;ABOVE WHAKAMOA BAY, LANDS END;1986;12;31;185;115;13;;;;0;4;NZMS 1;S 94;220;130;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94995;ABOVE WHAKAMOA BAY, LANDS END;1986;12;31;296;105;15;;;;0;4;NZMS 1;S 94;220;140;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94996;ABOVE ISLAND BAY;1986;12;31;400;260;18;;;;1;9.5;NZMS 1;S 94;220;150;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94997;ABOVE ISLAND BAY;1987;1;1;280;75;27;;;;0;4.5;NZMS 1;S 94;200;160;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94998;HORSESHOE BAY VALLEY;1987;1;1;220;100;29;;;;0;40;NZMS 1;S 94;190;160;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94999;ABOVE LONG BAY;1987;1;1;490;150;25;;;;2;10;NZMS 1;S 94;200;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95000;NEAR HALSWELL;1987;1;8;72;209;22;;5;;;50;NZMS 1;S 84;960;480;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95001;HOON HAY VALLEY;1987;1;8;135;355;21;;;;1;5.7;NZMS 1;S 84;970;480;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95002;LOWER HOON HAY VALLEY;1987;1;8;9;;;;;;0;1;NZMS 1;S 84;970;490;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95004;LANDSDOWNE VALLEY;1987;1;8;45;70;18;;;;;2.5;NZMS 1;S 84;950;470;;
Banks Peninsula Botanical Survey;95005;NEAR HALSWELL QUARRY;1987;1;8;9;;;;;;10;2.5;NZMS 1;S 84;950;480;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95006;HOON HAY VALLEY;1987;1;8;100;240;18;;;;0;17.5;NZMS 1;S 84;980;480;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95007;NEAR TAI TAPU;1987;1;10;10;130;3;;;;1;3.5;NZMS 1;S 84;940;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95008;TAI TAPU;1987;1;10;10;;;;;;65;1;NZMS 1;S 84;940;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95009;NEAR TAI TAPU;1987;1;10;10;;;;;;0;2.5;NZMS 1;S 84;940;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95010;LANDSDOWNE VALLEY;1987;1;10;15;;;;;;4;40;NZMS 1;S 84;960;460;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95011;LOWER LANDSDOWNE VALLEY;1987;1;10;10;;;;;;0;4;NZMS 1;S 84;950;460;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95012;WESTMORELAND, NEAR CASHMERE;1987;1;10;58;260;3;;;;1;9;NZMS 1;S 84;970;500;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95013;HEAD OF PRICES VALLEY;1987;1;12;610;165;28;60;10;;;190;NZMS 1;S 84;110;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95014;HEAD OF WESTERN VALLEY - PRICES;1987;1;12;670;125;25;;;;3;1.3;NZMS 1;S 84;110;320;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95015;PRICES - WAIKOKO;1987;1;13;505;303;23;;;;1;8;NZMS 1;S 94;100;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95016;UPPER WAIKOKO VALLEY;1987;1;13;515;270;27;;;;1;9;NZMS 1;S 94;100;280;Hugh D. Wilson;Total rock:  1%
Banks Peninsula Botanical Survey;95017;WAIKOKO STREAM;1987;1;13;175;182;42;65;;;;50;NZMS 1;S 94;090;270;Hugh D. Wilson;Total rock: 30%
Banks Peninsula Botanical Survey;95018;WAIKOKO VALLEY;1987;1;13;400;115;16;;;;0;8;NZMS 1;S 94;090;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95019;PRICES VALLEY;1987;1;13;155;305;6;;;;0;4;NZMS 1;S 94;090;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95020;PRICES VALLEY;1987;1;13;280;230;19;;;;1;2;NZMS 1;S 84;100;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95021;PRICES VALLEY;1987;1;14;520;150;23;;;;1;7;NZMS 1;S 84;100;310;Hugh D. Wilson;Total rock: 2%. Total lying log: 9%.
Banks Peninsula Botanical Survey;95022;PRICES VALLEY;1987;1;14;670;78;24;;;;0;8;NZMS 1;S 84;090;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95023;PRICES VALLEY;1987;1;14;415;210;27;;;;1;7;NZMS 1;S 84;090;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95024;PRICES VALLEY;1987;1;14;570;88;23;60;9;;;70;NZMS 1;S 84;080;300;Hugh D. Wilson;Total rock: 7%
Banks Peninsula Botanical Survey;95025;PRICES VALLEY;1987;1;14;400;250;20;;;;1;12;NZMS 1;S 94;080;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95026;PRICES VALLEY;1987;1;15;104;295;20;;;;1;7;NZMS 1;S 94;080;280;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95027;PRICES VALLEY;1987;1;15;190;145;51;;;;0;35;NZMS 1;S 94;070;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95028;PRICES VALLEY;1987;1;15;475;180;24;;;;0;12;NZMS 1;S 94;070;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95029;PRICES VALLEY;1987;1;15;410;121;21;;;;3;7;NZMS 1;S 94;060;280;Hugh D. Wilson;Total rock: <1%. Log: 1%.
Banks Peninsula Botanical Survey;95030;PRICES VALLEY;1987;1;15;82;45;22;;;;0;14;NZMS 1;S 94;060;270;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;95031;BETWEEN LOWER KAITUNA AND PRICES VALLEY;1987;1;16;302;285;12;;;;0;9;NZMS 1;S 94;050;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95032;BETWEEN LOWER KAITUNA AND PRICES VALLEY;1987;1;16;235;165;15;;;;0;9;NZMS 1;S 94;040;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95033;NEAR MOUTH KAITUNA VALLEY;1987;1;16;64;330;12;;;;1;5;NZMS 1;S 94;030;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95034;KAITUNA VALLEY MOUTH;1987;1;16;5;;;;;;0;4;NZMS 1;S 94;020;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95035;NEAR HILLTOP;1987;1;27;525;155;48;10;5;;;45;NZMS 1;S 84;210;300;Hugh D. Wilson;Total rock: 15%
Banks Peninsula Botanical Survey;95036;NEAR HILLTOP;1987;1;27;390;250;27;;;;1;7.5;NZMS 1;S 84;200;300;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;95037;LITTLE RIVER VALLEY BELOW HILLTOP;1987;1;28;280;30;8;;;;0;6;NZMS 1;S 94;190;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95038;LITTLE RIVER-FRENCH HILL;1987;1;28;495;270;11;;;;1;5.3;NZMS 1;S 94;290;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95039;OKUTI VALLEY-FRENCH HILL;1987;1;28;530;155;18;;;;0;4;NZMS 1;S 94;190;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95040;FRENCH HILL;1987;1;28;640;215;25;;;;1;2;NZMS 1;S 94;200;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95041;NEAR FRENCH HILL - HILLTOP;1987;1;28;610;280;15;;;;0;2;NZMS 1;S 94;200;280;Hugh D. Wilson;Small lying logs: 2%
Banks Peninsula Botanical Survey;95042;NEAR HILLTOP;1987;1;28;440;240;23;;;;0;5;NZMS 1;S 94;200;290;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95043;COOPTOWN;1987;1;28;35;;;;;;0;5;NZMS 1;S 94;160;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95044;SPRINGVALE, LITTLE RIVER;1987;1;29;75;315;;10;5;30;;75;NZMS 1;S 94;160;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95045;SPRINGVALE, LITTLE RIVER;1987;1;29;250;335;27;;;;1;6.5;NZMS 1;S 94;170;280;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;95046;SPRINGVALE, LITTLE RIVER;1987;1;29;524;300;19;;;;1;5;NZMS 1;S 94;180;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95047;SPRINGVALE, LITTLE RIVER;1987;1;29;580;280;23;;;;1;4;NZMS 1;S 94;180;270;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95048;SPRINGVALE, LITTLE RIVER;1987;1;29;440;240;32;;;;3;4;NZMS 1;S 94;170;270;Hugh D. Wilson;Total rock: 9%. Log 1%.
Banks Peninsula Botanical Survey;95049;BETWEEN LITTLE RIVER AND OKUTI;1987;1;29;340;320;18;;;;0;3;NZMS 1;S 94;160;270;Hugh D. Wilson;Total rock: <1%
